url,title,price,ISBN,language,publish date,author,genre,data_source
https://www.books.am/am/catalog/product/view/id/107574/category/7478/,Торжество незначительности,4400,978-5-389-22047-8,русский,1,Кундера Милан,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/99860/category/7478/,Սպիտակ գիշերներ,2000,978-9939-885-57-5,հայերեն,2024,Դոստոևսկի Ֆյոդոր,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/82254/category/7478/,Русская литература для всех. От Блока до Бродского. Классное чтение!,1000,978-5-389-22487-2,русский,2023,Сухих Игорь,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/76666/category/7478/,Русские поэты XVIII века,3900,978-5-389-21505-4,русский,2022,,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/111987/category/7478/,В то время я гостила на земле...․,5100,978-5-389-27610-9,русский,2025,Ахматова Анна,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/93885/category/7478/,Мы,2100,978-5-00155-426-4,русский,2021,Замятин Евгений,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/107335/category/7478/,Путешествие в Элевсин.,4100,978-5-04-196082-7,русский,2024,Пелевин Виктор,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/107319/category/7478/,Евгений Онегин.,3400,978-5-04-193690-7,русский,2024,Пушкин Александр,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/46358/category/7478/,Братья Карамазовы,6500,978-5-389-15519-0,русский,2025,Достоевский Федор,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/107311/category/7478/,Стихотворения,2900,978-5-04-199050-3,русский,2024,Пушкин Александр,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/77965/category/7478/,Стихотворения,4100,978-5-04-102421-5,русский,2021,Высоцкий Владимир,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/81315/category/7478/,Մերկ թագավորը։ Ստվերը։ Վիշապը։ Սովորական հրաշք։,5990,978-9939-76-994-3,հայերեն,2023,Շվարց Եվգենի,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/81326/category/7478/,"Այն նույն Մյունխհաուզենը․․․ Տունը, որ շինել էր Սվիֆթը։ Քին IV",3990,978-9939-98-013-3,հայերեն,2023,Գորին Գրիգորի,Ռուս գրականություն,books.am
https://www.books.am/am/catalog/product/view/id/91951/category/7479/,13 карт. Фанфики. Избранное,11400,978-5-04-170761-3,русский,2022,Нечитайло Федор,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99515/category/7479/,Vertigo: Get Jiro- Blood & Sushi,7200,9781401252267,English,1,various,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/105409/category/7479/,Star-Crossed,14300,9781643377599,English,2024,"Jerry Frissen, Roberto Zaghi","Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/87220/category/7479/,ԲոՊոյի մոլորակում,2750,978-9939-0-4458-3,հայերեն,2023,Գրիգորյան Գայանե,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/91101/category/7479/,Sapiens Graphic Novel,11000,9781787332812,English,200,Harari Yuval Noah,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/86448/category/7479/,Юные Титаны. Бистбой,5900,978-5-353-09649-8,русский,2021,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/86365/category/7479/,Бэтмен-Комикс. Однажды В Готэме,5500,978-5-353-09550-7,русский,2021,Фридолфс Дерек,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/73807/category/7479/,Sapiens.Графическая история ч.1 Рождение человечества,8000,978-5-00131-374-8,русский,2022,Харари Юваль Ной,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/64520/category/7479/,Marvel Avengers Ultimate Guide New Edition,11200,9780241301708,English,2019,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/65948/category/7479/,The Death of Stalin,500,9781785866364,English,2018,Fabien Nury,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/72752/category/7479/,Темная Мультивселенная. Сказания: Бэтмен. Падение Рыцаря,1500,978-5-389-20204-7,русский,2022,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99533/category/7479/,League of Extraordinary Gentlemen: Black Dossier Absolute Edition,19200,9781401207519,English,1,various,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99623/category/7479/,"Harmony, Vol. 1",7200,9781683837855,English,2020,Mathiew Reynes,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100422/category/7479/,Drawing Manga Heroines andHeroes,4300,9780760388815,English,2019,Leong Sonia,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100379/category/7479/,Anna Todd: After,4000,9780349435145,English,2022,Todd Anna,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100166/category/7479/,XCOM 2: Factions,5800,9781608879977,English,2018,Kevin J. Anderson,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100100/category/7479/,Green Lantern  New Gods : Godhead,7200,9781401261276,English,2014,"Venditti, Jensen, Jordan, Soule, Bunn","Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99846/category/7479/,Skinned,7200,9781683831693,English,1,Daniel Tim,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99661/category/7479/,Mafia III: The Rise And Fall Of Sal Marcano,5000,9781608879984,English,2018,Frank Tieri,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/102221/category/7479/,Marvel Captain America Civil War Battle Activities. With Over 30 Stickers,500,9781474837316,English,2021,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/101862/category/7479/,Women Who Changed Art Forever- Feminist Art Graphic Novel,4000,9781913947002,English,2021,Valentina George,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/102007/category/7479/,Marvel's Spider-Man: From Amazing to Spectacular,12500,9781683837442,English,1,Matt Singer,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/10319/category/7479/,Death Note Black 06,8600,9 781 421 539 690,Английский,2019,Tsugami Ohba,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58028/category/7479/,Стальной Алхимик. Кн.7,3500,978-5-389-17731-4,русский,2021,Аракава Хирому,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58021/category/7479/,Стальной Алхимик. Кн. 11,3000,978-5-389-19247-8,русский,2021,Аракава Хирому,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58019/category/7479/,One-Punch Man. Кн.6,5300,978-5-389-16769-8,русский,2021,ONE,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58005/category/7479/,Naruto. Наруто. Книга 5. Прерванный экзамен,6800,978-5-389-20089-0,русский,2022,Кисимото Масаси,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58000/category/7479/,Стальной Алхимик. Кн.8,7000,978-5-389-18088-8,Русский,2021,Аракава Х.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/28889/category/7479/,Comic Strip Collection: Oliver Twist & Other Great Dickens Stories,1000,9781406305630,английский,1,Williams Marcia,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/33966/category/7479/,Валериан. Полное собрание. Книга 1,4000,978-5-389-12719-7,русский,2020,Кристен Пьер,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/15224/category/7479/,Бэтмен. Убийственная шутка,8200,978-5-389-10977-3,русский,2019,Мур Алан,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/60793/category/7479/,Strange Case Of Dr Jekyll & Mr Hyde,2000,9781902407449,Английский,2022,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/65902/category/7479/,All-Star Batman Volume 3: Rebirth. The First Ally,1500,9781401277260,английский,1,Snyder Scott,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/65892/category/7479/,The New 52 : Futures End Vol 2,2000,9781401256029,English,2015,Jeff Lemire,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/65836/category/7479/,Jessica Jones: Alias Vol. 1,500,9780785198550,English,2016,Brian Michael Bendis,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/65807/category/7479/,Pirate Queen: The Legend of Grace O'Malley,1000,9781406347357,английский,1,Tony Lee,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/62259/category/7479/,Бэтмен. Detective Comics. Убойная прогулка,2300,978-5-389-12611-4,Русский,2016,Дини П.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/59526/category/7479/,Coraline. The Graphic novel,12300,9780747594062,English,2008,Gaiman N.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/58070/category/7479/,Токийский гуль: re. Кн.6,6100,978-5-389-19671-1,Русский,2021,Исида С.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/94988/category/7479/,Bakuman Box Set,77400,9781421560731,English,2013,Tsugumi Ohba,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/109435/category/7479/,Արմինեի երեք կյանքերը,15000,978-2-9551858-2-7,հայերեն,2024,Բուրգիե Ֆրեդ,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/109434/category/7479/,Բռնցքամարտիկը։ Հեցկո Հաֆթի իրական պատմությունը,12000,978-9939-1-1960-1,հայերեն,2024,Քլայստ Ռայնհարդ,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/95130/category/7479/,Demon Slayer Complete Box,111000,9781974725953,English,2021,Koyoharu Gotouge,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/95086/category/7479/,Death Note Box V 1-13,54000,9781421525815,English,2009,Tsugumi Ohba,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/95085/category/7479/,"Jujutsu Kaisen, Vol. 01",7400,9781974710027,English,2023,Gege Akutami,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/97866/category/7479/,Ответы и другие вопросы,7900,978-5-907428-05-8,русский,2021,Брош Элли,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/106331/category/7479/,"Սարդ Մարդ. կենդանիներ, հավաքվեք",3900,978-9939-99-182-5,հայերեն,2024,Մեյհաք Մայք,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/118729/category/7479/,"Твои деньги. Как их тратить, копить и инвестировать",5900,978-5-0063-0056-9,русский,2025,Биккари Сесиль,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/114143/category/7479/,"Seraph of the End, Vol. 1: Vampire Reign",3000,9781421571508,English,2014,Kagami Takaya,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/114138/category/7479/,"The Liminal Zone, Vol. 2: Junji Ito",6900,9781974752256,English,2025,Ito Junji,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/114137/category/7479/,"Choujin X, Vol. 4",3500,9781974740741,English,2023,Ishida Sui,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/106969/category/7479/,Новая миссия героев. Комиксы.,900,978-5-506-09594-1,русский,2024,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113035/category/7479/,Graphic Novel Classics,5800,9781669034551,English,2022,various,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/92879/category/7479/,Naruto. Наруто. Книга 11. В Поисках Саскэ!!!,7600,978-5-389-22225-0,русский,2023,Кисимото Масаси,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/97735/category/7479/,Սասունցի Դավիթ,6500,978-9939-1-1850-5,հայերեն,2024,Թումանյան Հովհաննես,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/85371/category/7479/,Robot City: Murder On The Robot City Express,500,9781848774025,English,2010,Paul Collicutt,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/80708/category/7479/,Dark Avengers: The Patriot List,8100,9781839080647,English,2022,David Guymer,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/84558/category/7479/,Transformers Robots in Disguise- Graphic Novel,500,9781786706263,English,2017,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/83208/category/7479/,Demon in the Wood,5800,9781510111141,English,2022,Leigh Bardugo,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/80727/category/7479/,You Are (Not) Deadpool,9000,9781839081521,English,2022,Tim Dedopulos,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/80724/category/7479/,"My Hero Academia, Vol. 03",7200,9781421585109,English,2016,Kohei Horikoshi,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/74645/category/7479/,Girl With the Dragon Tattoo Graphic Novel Book 2,1000,9781401235581,English,2013,Larsson Stieg,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100579/category/7479/,"Sideshow Collectibles Presents. Capturing Archetypes, Volume 3. Astonishing Avengers, Adversaries,",12500,9781683831501,English,1,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/85325/category/7479/,Marvel Epic Collection: Star Wars The New Republic. Legends,9400,9780785197232,English,2016,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/84632/category/7479/,DK Readers: Avengers. The World's Mightiest Super Hero Team,500,9781409383086,English,2017,Julia March,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/84795/category/7479/,Star Wars Young Readers: Chaos at the Castle,500,9781405286701,English,2017,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/80776/category/7479/,"My Hero Academia, Vol. 02",7200,9781421582702,English,2021,Kohei Horikoshi,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/80993/category/7479/,Death Note Black 05,4000,9 781 421 539 683,английский,2019,Tsugami Ohba,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/85328/category/7479/,Marvel: Punisher Max- Girls In White Dresses,6400,9780785125204,English,2023,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/84636/category/7479/,DK Readers: The Story of Wolverine,500,9781405339018,,2017,Teitelbaum Michael,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/84633/category/7479/,DK Readers: Spider-Man. The Amazing Story,500,9781405314060,English,2023,Catherine Saunders,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/116499/category/7479/,Опасный двойник. Комиксы,850,978-5-506-09593-4,русский,2024,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/107851/category/7479/,Однажды в Оденсе,9600,978-9939-966-49-6,русский,2024,Гюльхасян Левон,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/116212/category/7479/,Секрет железной брони. Комиксы,850,978-5-506-10405-6,русский,2025,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113047/category/7479/,Clockwork Lives. Graphic Novel,7200,9781683833772,English,2018,Kevin J. Anderson & Neil Peart,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100643/category/7479/,DC Comics: Batman- Crack the Case,7200,9781683836902,English,2019,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100669/category/7479/,Be More Wonder Woman,2500,9780241458228,English,2020,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113030/category/7479/,"Hunter X Hunter, Vol. 01",7400,9781591167532,English,2024,Yoshihiro Togashi,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/107867/category/7479/,Մի անգամ Օդենսեում,9600,978-9939-966-47-2,հայերեն,2024,Գյուլխասյան Լևոն,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/112655/category/7479/,"Wicked Lovely, Volume 1: Sanctuary (TokyoPop)",4600,9780007354979,English,2009,Marr Melissa,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100899/category/7479/,Batman: 100 Greatest Moments,7200,9780785838739,English,2019,Robert Greenberger,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/99379/category/7479/,DC: Collecting the Multiverse,11700,9781647221355,English,2020,Farago Andrew,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113027/category/7479/,"Like A Butterfly, Vol. 1",6600,9781974738793,English,2023,Suu MorishItalya,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113034/category/7479/,"One-Punch Man, Vol. 01",7400,9781421585642,English,1,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/113028/category/7479/,"Goodbye, Eri",7900,9781974738939,English,2024,Tatsuki Fujimoto,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/100556/category/7479/,The Flash: 100 Greatest Moments,7200,9780785837138,English,2020,Robert Greenberger,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/45023/category/7479/,Маус,11900,978-5-17-080250-0,русский,2020,Шпигельман Арт,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/108547/category/7479/,Loputyn. Cotton Tales. Том 1. Иллюзии,5400,978-5-353-10489-6,русский,2023,Чоффи Джессика,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/108562/category/7479/,Loputyn. Cotton Tales. Том 2. Реальность,5400,978-5-353-10490-2,русский,2023,Чоффи Джессика,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/54062/category/7479/,Гравити Фолз. Странногеддон. Графический роман,6200,978-5-04-094460-6,Русский,2019,Хирш А. Ренцетти Р.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/68488/category/7479/,Гравити Фолз. Легенда о живогрызе = The Legend of the Gobblewonker,2000,978-5-04-093733-2,русский,2018,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/31928/category/7479/,Гравити Фолз. Графический роман. Вып. 5,4400,978-5-04-094459-0,Русский,2020,Хирш А. Ренцетти Р.,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/13763/category/7479/,Гравити Фолз. Графический роман. Вып. 2,4500,978-5-699-94686-0,русский,2021,,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/11282/category/7479/,Гравити Фолз. Графический роман. Вып. 4,5100,978-5-04-090801-1,русский,2019,Хирш Алекс. Ренцетти Роб,"Կոմիքսներ, մանգաներ",books.am
https://www.books.am/am/catalog/product/view/id/64718/category/7480/,Light Up Menu Magnifier - Aqua,7300,46001,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/89009/category/7480/,Reading Glasses. Pride And Prejudice. Assorted Strengths,7800,RFS12917,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/89008/category/7480/,Reading Glasses. Great Gatsby. Assorted Strengths,7800,RFS11551,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/69467/category/7480/,Light-Up Reading Glasses +2.0 blue,12700,46405,Անգլերեն,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/69451/category/7480/,Light-Up Reading Glasses +2.0 black,12700,46408,Անգլերեն,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/69450/category/7480/,Light-Up Reading Glasses +2.5 blue,6000,46406,Անգլերեն,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64725/category/7480/,V&A Bookaroo Glasses Case - Morris Tulip & Willow,9600,49401,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64722/category/7480/,Bookaroo Tool Belt - Turquoise,5100,41104,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64719/category/7480/,V&A Bookaroo Glasses Case - Kilburn Black Floral,9600,49402,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64679/category/7480/,V&A Bookaroo Phone Pocket - Morris Tulip & Willow,8200,49301,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64696/category/7480/,The Super Bendy Light - Red,5700,46103,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64689/category/7480/,Bookaroo Tool Belt - Purple,5100,41103,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/89017/category/7480/,"Reading Glasses In Tube. Little Women, Assorted Strengths",7800,RFS13722,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64716/category/7480/,Bookaroo Tool Belt - Red,5100,41102,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64715/category/7480/,Bookaroo Notebook Tidy - Black,7600,40906,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64705/category/7480/,V&A Bookaroo Tech-Tidy - Morris Tulip & Willow,13900,49201,English,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64704/category/7480/,V&A Bookaroo Tech-Tidy - Kilburn Black Floral,16200,49202,English,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64678/category/7480/,V&A Bookaroo Glasses Case - Sundour Pheasant,8200,49403,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/74382/category/7480/,Flexilight Pink Flowers,5700,FLPFNEW,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/74380/category/7480/,Flexilight Cactus,5700,FLCAC,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/74379/category/7480/,Flexilight Cherries,5700,FLCH,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64675/category/7480/,Spare Pair - Reading Glasses (Brights) +2.5,9600,40409,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/79505/category/7480/,Easy Readers – Duo Tortoiseshell  Blue +1.5,9600,5035393479435,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/102154/category/7480/,Easy Readers - Librarian Round Tortoiseshell (+2.5),8200,5035393479787,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/102146/category/7480/,Easy Readers SUN - Novella +2 0,8200,5035393479596,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/102131/category/7480/,Easy Readers - Metal Cat Eye Tortoiseshell (+2.0),8200,5035393479749,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/102128/category/7480/,Bookaroo Books & Stuff Pouch - Blush,10900,5035393433321,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/102125/category/7480/,Easy Readers - Librarian Round Tortoiseshell (+2 0),8200,5035393479770,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/89018/category/7480/,"Reading Glasses In Tube. The Lord Of The Rings, Assorted Strengths",7800,RFS14257,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64664/category/7480/,Bookaroo Glasses CASE - Purple,6600,41203,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/2431/category/7480/,Really Tiny Book Light - Petal Pink,5400,5112,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/13034/category/7480/,Bookaroo Pen Holder - Grey,2900,5 035 393 413 019,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/16925/category/7480/,Spare Pair - Reading Glasses +2.0,9600,5035393404031,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/2964/category/7480/,Flexilight hearts,5700,5060213015432,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/9540/category/7480/,Bookaroo Phone Pocket - Rose Gold,5400,5 035 393 405 045,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/9541/category/7480/,Shhh! Earplugs - I'M Reading (Blue),3700,5035393427023,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/17843/category/7480/,Flexilight music,5900,5 060 213 015 395,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64763/category/7480/,"Spare Pair - Reading Glasses +1,5",9600,5035393404024,,2019,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/65064/category/7480/,Carded Skinny Readers +3.0,7600,5035393442057,,1,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64421/category/7480/,Harry Potter Wizard's Wand with Sticker Book,7900,9780762459377,,2020,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64432/category/7480/,Lucky Elephant,2000,9780762463770,English,2021,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64435/category/7480/,The Little Prince,7100,9780762465002,English,2012,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64523/category/7480/,Bookaroo Pen Holder - Pink,2900,41303,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64662/category/7480/,Light Up Menu Magnifier - Wine,7300,46002,,2022,,Աքսեսուարներ  գրքասերների համար,books.am
https://www.books.am/am/catalog/product/view/id/64633/category/7480/,Build Your Own Stonehenge (Mega Mini Kit),3000,9780762443352,English,2016,,Աքսեսուարներ  գրքասերների համար,books.am
